0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0.002044989775051125
11,0.0005112474437627812
12,0.00408997955010225
13,0.006134969325153374
14,0.007157464212678937
15,0.010224948875255624
16,0.02351738241308796
17,0.023006134969325177
18,0.02351738241308796
19,0.028629856850715788
20,0.028629856850715788
21,0.03527607361963196
22,0.034253578732106396
23,0.03527607361963196
24,0.04703476482617597
25,0.05316973415132936
26,0.03834355828220866
27,0.04754601226993875
28,0.03987730061349701
29,0.044989775051124836
30,0.03323108384458083
31,0.039366053169734225
32,0.03323108384458083
33,0.04550102249488762
34,0.03527607361963196
35,0.03169734151329248
36,0.024539877300613525
37,0.026584867075664657
38,0.032208588957055265
39,0.02556237218813909
40,0.021472392638036828
41,0.010224948875255624
42,0.016359918200409
43,0.012269938650306749
44,0.011758691206543968
45,0.011247443762781187
46,0.015848670756646217
47,0.0066462167689161555
48,0.005112474437627812
49,0.007157464212678937
50,0.007668711656441718
51,0.003067484662576687
52,0.003067484662576687
53,0.002044989775051125
54,0.0015337423312883438
55,0.0005112474437627812
56,0
57,0.0005112474437627812
58,0.0005112474437627812
59,0.0010224948875255625
60,0.0005112474437627812
61,0
62,0.0010224948875255625
